sample,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,
309,0.75,0,0.25,0.75,0.25,0,0,0.5,0.25,0.5,0.75,0.5,
310,0.5,0.25,0,0.5,0,0.25,0.25,0.5,0,0.25,0.5,0.25,
311,0.75,0,0,0,0.5,0,0.25,0.25,0.25,0.5,0.25,0.5,
312,0.75,0.25,0.25,0.25,0.75,0,0.75,0.5,0.5,0.75,0,0.5,
313,0.25,0.5,0.25,0.5,0.75,0.75,0,0.5,0,0,0.75,0.5,
314,0.25,0,0,0.5,0.75,0.25,0.25,0.5,0.5,0.5,0.75,0.5,
315,0.5,0.75,0,0.25,0.5,0.25,0.75,0,0.75,0.25,0.5,0.5,
316,0,0.5,0.25,0.25,0.75,0.25,0.75,0.25,0.25,0,0.75,0.25,
317,0.25,0,0,0,0.75,0.75,0.5,0.5,0.5,0.75,0.75,0.25,
318,0,0.75,0.5,0.75,0,0,0.5,0.25,0.75,0,0.5,0.75,
319,0.25,0.5,0,0.75,0.5,0,0,0,0.25,0.25,0.25,0,
320,0,0.75,0.5,0.75,0.5,0.25,0.25,0.75,0,0.75,0.5,0,
321,0,0.25,0.5,0,0.5,0,0.75,0.75,0.75,0.75,0.75,0.25,
322,0.75,0,0.5,0,0.25,0.75,0.25,0.25,0.75,0.75,0.25,0.25,
323,0,0.75,0.25,0.25,0.5,0,0.5,0.75,0.25,0,0.75,0.75,
324,0.25,0.5,0.75,0,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.75,
325,0,0,0.25,0.75,0.75,0.75,0.25,0,0.5,0.5,0.5,0,
326,0.5,0,0,0,0.25,0.75,0,0.75,0.5,0.75,0.75,0,
327,0.25,0.5,0.5,0,0.75,0.25,0,0,0.25,0.25,0.75,0,
328,0,0.25,0.25,0.5,0,0.75,0.75,0.75,0.75,0,0.75,0.25,
329,0.75,0.75,0,0.25,0.75,0,0.5,0.25,0.75,0,0.25,0.5,
330,0.25,0.25,0.5,0.5,0.75,0.5,0.75,0,0,0,0.75,0,
331,0.75,0.5,0.75,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0,0.5,
332,0.5,0.75,0.75,0.5,0.75,0.25,0.25,0.25,0.75,0.75,0,0.5,
333,0.5,0.75,0.5,0.5,0.75,0.25,0.75,0.75,0,0.5,0.75,0.75,
334,0.25,0,0.5,0,0.5,0.75,0.5,0.25,0.5,0.5,0.75,0.5,
335,0.75,0,0.75,0.5,0,0.75,0.25,0.5,0.75,0,0.25,0.75,
336,0.25,0,0.5,0.5,0.75,0.5,0.25,0,0.5,0,0.25,0,
337,0,0,0.25,0.5,0.75,0,0.25,0.5,0.25,0.25,0.25,0.25,
338,0.25,0.75,0,0,0.75,0.25,0.75,0,0.5,0.5,0.75,0.25,
339,0,0,0.5,0.5,0.25,0,0.75,0.25,0,0,0,0.75,
340,0.25,0.5,0.5,0.5,0.75,0,0,0,0.75,0,0,0.75,
341,0.25,0,0,0,0.5,0.75,0.5,0.75,0,0,0.25,0.25,
342,0.25,0.25,0.75,0.25,0.25,0.75,0.25,0.75,0.25,0,0.5,0,
343,0.25,0.5,0.25,0.25,0.5,0.25,0,0,0.25,0,0.25,0,
344,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.5,0,0.75,0,
345,0,0,0,0.25,0.25,0.5,0.5,0.5,0.25,0,0,0,
346,0.25,0,0.25,0.75,0,0.5,0,0,0.25,0.75,0,0.25,
347,0,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.5,0.75,0.75,0,
348,0.5,0.5,0.75,0.75,0.5,0.75,0,0,0.75,0.25,0.75,0,
349,0.75,0,0.25,0.25,0.75,0.25,0.75,0,0.5,0.5,0,0,
350,0,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0,0.75,0.25,0.5,
351,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0,0.25,0.75,
352,0.5,0,0.75,0.25,0.75,0,0.25,0.75,0.75,0,0.5,0.75,
353,0.5,0.5,0.25,0.5,0.5,0.75,0.25,0,0.25,0,0.75,0.25,
354,0.75,0.5,0,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25,
355,0.5,0.75,0.25,0.5,0,0,0.25,0.5,0.5,0.75,0,0.25,
356,0.5,0.5,0.5,0,0.75,0.25,0.25,0.75,0,0.5,0.5,0.75,
357,0,0,0,0.75,0.5,0.5,0.25,0,0.5,0.5,0.5,0.5,
358,0.5,0,0.25,0.25,0.75,0.5,0.75,0.25,0,0.25,0.5,0.75,
359,0.5,0,0.75,0.5,0.75,0.25,0.5,0,0.25,0.5,0.75,0.75,
360,0.25,0.25,0,0,0,0.75,0.5,0.75,0.75,0,0.25,0.5,
361,0.5,0,0,0.75,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.5,
362,0.75,0,0.5,0,0.75,0.25,0,0,0.75,0.25,0,0.75,
363,0,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0.25,
364,0.25,0,0.25,0.25,0.5,0.75,0.75,0.25,0,0.25,0.5,0.75,
365,0.75,0.75,0,0.5,0.25,0.25,0.5,0.25,0,0,0.25,0,
366,0,0.75,0.75,0.75,0.5,0,0,0,0.25,0.25,0.25,0.75,
367,0.25,0,0.25,0.5,0.5,0,0.25,0.25,0,0.5,0,0.25,
368,0.75,0.5,0.5,0.75,0.5,0,0,0.75,0,0.75,0.75,0.5,
369,0,0,0.75,0.25,0.5,0.25,0.25,0.75,0.5,0.5,0.25,0,
370,0.75,0.75,0.5,0.75,0.25,0.5,0,0,0,0.75,0,0.75,
371,0,0.25,0.75,0,0.25,0.5,0.75,0.25,0.5,0.5,0.75,0,
372,0,0,0,0.5,0.75,0.25,0.75,0.75,0.25,0.25,0.5,0.75,
373,0,0.75,0.75,0.25,0.75,0,0.25,0.75,0.25,0,0.75,0.5,
374,0.5,0.5,0,0.25,0.25,0.75,0.25,0.25,0,0.25,0,0,
375,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0.25,0.75,0.75,0.25,
376,0,0,0,0.25,0,0,0,0.75,0.5,0.25,0,0,
377,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.75,0.5,0,0,0,
378,0.5,0,0.5,0,0,0.25,0.25,0,0.25,0.25,0.5,0.5,
379,0.25,0.5,0.5,0,0,0.5,0.25,0.25,0,0.75,0.75,0,
380,0.5,0,0.75,0.25,0.25,0.75,0.25,0,0,0,0,0,
381,0.25,0.25,0.25,0.75,0.75,0.75,0.5,0.25,0.5,0,0.5,0.5,
382,0.75,0.75,0,0,0.5,0.75,0,0.25,0.75,0,0.5,0.25,
383,0.75,0,0.25,0,0,0.5,0,0.25,0,0.25,0.25,0,
384,0.25,0.75,0.25,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.5,
385,0.25,0,0.75,0.25,0,0.25,0.75,0,0.25,0.25,0,0.5,
386,0.75,0.25,0.75,0,0.75,0,0,0,0.75,0.5,0,0.75,
387,0.25,0.75,0.75,0.25,0.25,0.5,0.75,0.75,0.75,0.5,0.25,0.75,
388,0,0,0,0.5,0.25,0.25,0,0.25,0.5,0,0.25,0.25,
389,0.25,0.5,0.5,0.25,0,0.75,0,0.5,0.5,0,0.75,0.75,
390,0.75,0.5,0.75,0.5,0.25,0,0.5,0.5,0,0.5,0.25,0.5,
391,0.75,0.5,0,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0,0.75,
392,0.25,0.25,0.5,0,0.25,0.25,0,0.25,0,0.75,0.75,0.5,
393,0.75,0.25,0,0,0,0.5,0.75,0,0,0.75,0.5,0.75,
394,0.25,0.5,0.5,0,0,0.75,0,0.5,0.25,0.5,0.5,0.75,
395,0,0.75,0,0,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.5,
396,0.5,0.5,0.5,0.5,0.25,0,0.5,0.5,0.5,0,0.75,0.75,
397,0,0,0.5,0.25,0.75,0.25,0,0.75,0,0,0,0.5,
398,0,0.75,0.25,0.25,0.75,0,0,0.25,0.5,0.5,0,0,
399,0.5,0.5,0.5,0.25,0.75,0.5,0.25,0,0.5,0.75,0.5,0.5,
400,0,0.5,0.5,0,0.75,0.75,0.75,0.75,0.5,0.25,0.25,0.5,
401,0.25,0.25,0,0,0,0.25,0,0.5,0,0.75,0,0,
402,0.25,0.25,0,0,0,0.5,0.75,0.25,0.25,0.25,0.5,0,
403,0,0.5,0,0.75,0.75,0.5,0.25,0,0,0.5,0.25,0,
404,0.75,0.25,0.75,0.75,0,0.75,0.75,0.5,0.25,0,0.75,0.5,
405,0.5,0.5,0.75,0.75,0,0.5,0,0,0,0,0,0,
406,0.5,0.5,0.25,0.5,0,0.5,0.5,0.75,0.75,0.5,0.5,0,
407,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0,0,0,0.25,
408,0.75,0,0.5,0.75,0.25,0.5,0,0,0,0.25,0.5,0,
409,0.75,0.25,0,0.5,0,0.75,0.75,0.25,0.25,0.5,0,0.75,
410,0,0.25,0,0.25,0.5,0.25,0.5,0.25,0.5,0,0.25,0,
411,0.75,0.25,0,0.75,0.5,0.75,0,0.5,0.25,0,0.25,0.25,
412,0.75,0,0.5,0.25,0.5,0.75,0.25,0.5,0.25,0.5,0.75,0,
413,0.75,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0,
414,0.25,0.5,0.5,0.75,0.75,0,0,0.75,0,0.75,0,0.5,
415,0.5,0.25,0.25,0,0.75,0.25,0,0.75,0.75,0.5,0.25,0.75,
416,0.5,0.75,0.25,0,0.5,0.75,0,0,0.5,0.75,0.75,0.5,
417,0.75,0.75,0.25,0,0.5,0.5,0.5,0.25,0.75,0,0.25,0.75,
418,0.25,0.5,0.5,0.25,0.25,0,0,0,0,0.5,0,0.5,
419,0.5,0.25,0.75,0,0.25,0.5,0.75,0,0.5,0.25,0.25,0.25,
420,0.75,0,0.5,0.75,0,0,0.75,0.5,0.75,0.25,0.75,0,
421,0.5,0,0,0.5,0.5,0.25,0.25,0,0.5,0,0.25,0.75,
422,0.75,0.25,0,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.5,
423,0.5,0,0,0.25,0.5,0,0.5,0,0.25,0.75,0.5,0.75,
424,0,0.75,0,0.5,0,0.5,0.25,0.75,0.75,0.5,0,0.25,
425,0.75,0.75,0.75,0.25,0.25,0,0,0.75,0.25,0,0.25,0.75,
426,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.75,
427,0.25,0.75,0.5,0,0.25,0.75,0.5,0.25,0.75,0.5,0.75,0,
428,0.75,0.75,0.75,0,0.75,0,0.75,0.25,0,0.75,0.75,0.5,
429,0.5,0.25,0.25,0.25,0,0.75,0,0.25,0.5,0.5,0.5,0,
430,0.5,0,0.25,0.25,0.5,0,0.25,0.5,0.75,0.25,0.5,0.75,
431,0.25,0.5,0,0.25,0.5,0.75,0,0,0.25,0.5,0.25,0.25,
432,0.25,0.5,0.5,0.75,0.25,0,0.75,0.75,0.25,0.25,0,0,
433,0.5,0.25,0.5,0.25,0.5,0,0.25,0,0.75,0.25,0.5,0.25,
434,0.25,0.75,0.5,0.5,0.25,0,0.75,0.5,0.5,0.5,0.5,0.75,
435,0.75,0.5,0.5,0.25,0,0.5,0.25,0.5,0,0.75,0.75,0.75,
436,0,0.25,0,0.75,0.5,0.5,0.25,0.75,0.25,0.75,0.5,0.75,
437,0.75,0.5,0.25,0.25,0.25,0,0,0,0.75,0.75,0.25,0.75,
438,0.5,0.75,0.25,0.75,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.25,
439,0.5,0,0,0.75,0.75,0.75,0.75,0.5,0.25,0,0,0.5,
440,0.25,0,0.75,0,0,0.25,0.75,0.5,0,0.25,0.25,0.5,
441,0.5,0,0.5,0.25,0.75,0,0.5,0.5,0.25,0.75,0.25,0,
442,0.5,0.25,0.5,0,0.5,0.5,0.75,0.75,0.75,0.5,0,0,
443,0.75,0,0.5,0.75,0.25,0,0.5,0,0.25,0,0.25,0.25,
444,0.25,0,0.75,0.5,0,0.25,0.5,0.5,0.5,0.25,0.75,0,
445,0,0.5,0.75,0,0.25,0.75,0,0,0,0.75,0,0.25,
446,0.75,0.75,0.5,0,0.75,0,0.25,0.25,0,0.25,0.75,0,
447,0.5,0.5,0.75,0,0,0.75,0,0,0.25,0,0.25,0.75,
448,0,0.25,0,0,0,0,0.5,0,0.75,0,0.25,0.75,
449,0,0.75,0,0.25,0,0,0.5,0.5,0.5,0.25,0.75,0.5,
450,0,0.75,0.75,0.5,0,0,0.25,0,0.5,0.25,0.25,0.5,
451,0.5,0.75,0.75,0.5,0,0.25,0.25,0,0,0.5,0.5,0.25,
452,0.5,0,0.75,0.25,0.5,0.75,0,0.75,0.5,0.75,0.5,0.75,
453,0,0,0.75,0.5,0.5,0,0.25,0,0,0,0.5,0,
454,0.25,0,0.25,0.5,0.5,0,0.75,0.25,0,0.75,0.5,0.75,
455,0.5,0.5,0.75,0.25,0.5,0.25,0,0.5,0.5,0,0,0,
456,0.25,0.25,0,0.25,0.5,0.75,0.5,0.75,0.75,0.75,0.5,0.5,
457,0.75,0.25,0.75,0,0,0.5,0,0.75,0.25,0.75,0,0.75,
458,0.25,0.25,0.25,0.75,0.25,0.25,0.75,0.5,0.75,0.75,0,0.25,
459,0.75,0.5,0,0.75,0.5,0.75,0.5,0.5,0,0.25,0.5,0.25,
460,0,0.75,0,0.25,0.5,0.25,0,0.75,0.5,0.5,0.5,0.75,
461,0,0.5,0.5,0.75,0.5,0.5,0,0.25,0.25,0.25,0.25,0,
462,0,0.75,0.5,0,0.25,0.25,0.25,0.25,0,0.5,0.75,0.75,
463,0.75,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0,0,0.25,0.5,
464,0.75,0.25,0,0,0.5,0.25,0.25,0.5,0,0.75,0.75,0.25,
465,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.75,0.25,0.75,0.25,0,
466,0.25,0.75,0.5,0.5,0.75,0.75,0,0.5,0.25,0,0.75,0.75,
467,0.5,0.25,0.5,0.5,0.25,0.25,0.75,0.5,0.5,0.5,0,0.5,
468,0,0.25,0.25,0.5,0.25,0.75,0.5,0.75,0.5,0,0.25,0.5,
469,0,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.75,
470,0,0.75,0.25,0.5,0.5,0.5,0,0.75,0.75,0.5,0.25,0,
471,0.25,0,0,0,0.25,0.25,0.5,0.25,0.75,0.75,0.75,0.5,
472,0,0,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0,0.5,0.25,
473,0.5,0.75,0,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.75,0.75,
474,0,0.25,0,0,0.25,0,0.5,0.5,0,0.5,0.25,0.75,
475,0.25,0.75,0.75,0,0,0.5,0.25,0.5,0.5,0.25,0,0.75,
476,0.75,0.75,0.75,0.5,0.5,0.5,0.25,0.75,0,0.5,0.75,0.25,
477,0.5,0.25,0.75,0.75,0,0,0.75,0.25,0,0.75,0.25,0.25,
478,0.25,0.75,0,0.75,0.25,0.25,0.75,0.25,0.25,0.5,0.75,0.75,
479,0.25,0,0.75,0.25,0.75,0.5,0.5,0.5,0,0.5,0.25,0,
480,0.75,0,0.5,0,0.75,0.75,0.25,0.25,0.5,0.5,0,0,
481,0.75,0,0.25,0,0.5,0,0,0.75,0.25,0.75,0,0,
482,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0,0.25,0.25,0.75,
483,0.25,0.75,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0,
484,0.25,0.25,0,0.5,0,0.25,0.75,0.75,0,0.5,0.25,0.5,
485,0.5,0.25,0,0.5,0.5,0.25,0.5,0.75,0,0.75,0.75,0.5,
486,0,0,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.5,
487,0,0.25,0.25,0.25,0.75,0.5,0,0.25,0.75,0,0,0.5,
488,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.5,0.5,0,0.25,0.75,
489,0,0,0.75,0.25,0,0.25,0.75,0.25,0.5,0,0.75,0.5,
490,0.75,0,0,0.75,0.25,0,0.25,0.75,0.5,0.75,0.75,0,
491,0.25,0,0.75,0.75,0.25,0,0.5,0.25,0.25,0.5,0.5,0.25,
492,0.75,0.5,0.5,0.5,0.5,0.25,0,0.25,0.25,0,0,0.5,
493,0,0.5,0.5,0.75,0.25,0.25,0.75,0.5,0.5,0.5,0.25,0.75,
494,0.75,0,0.25,0,0.5,0.75,0.25,0.5,0.5,0.75,0,0,
495,0.25,0,0.5,0.75,0.25,0.75,0.5,0.5,0.25,0,0.25,0.75,
496,0.5,0.25,0.25,0,0.75,0.75,0,0.5,0.75,0.25,0.5,0.5,
497,0.25,0,0,0.75,0,0.25,0,0.25,0.25,0.75,0.25,0.75,
498,0.5,0.75,0.25,0,0,0.5,0.75,0.75,0.75,0.25,0,0.75,
499,0,0,0.5,0,0.5,0,0.75,0.75,0.25,0,0.75,0.25,
